"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"South Africa","ZAF","Net bilateral aid flows from DAC donors, Japan (current US$)","DC.DAC.JPNL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1799999.95231628","3089999.91416931","4340000.15258789","7300000.19073486","28909999.8474121","30829999.9237061","14060000.4196167","19790000.9155273","13390000.3433228","4690000.05722046","17610000.6103516","18829999.9237061","16100000.3814697","15920000.0762939","4670000.07629395","3670000.07629395","4670000.07629395","7110000.1335144","8390000.34332275","13300000.1907349","10369999.8855591","7400000.09536743","9479999.54223633","10180000.3051758","11100000.3814697","9140000.34332275","10029999.7329712","8899999.61853027","6360000.1335144","5070000.17166138","","",
"South Africa","ZAF","Net bilateral aid flows from DAC donors, Hungary (current US$)","DC.DAC.HUNL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50000.0007450581","349999.994039536","219999.998807907","19999.9995529652","50000.0007450581","","","0","9999.99977648258","39999.9991059303","790000.021457672","1330000.04291534","1580000.04291534","1580000.04291534","1970000.02861023","","",
"South Africa","ZAF","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.39281809","68.41444306","61.98269218","113.36700186","142.62744695","160.2239226","196.30659369","217.54000671","209.3500365","242.54178211","318.9651985","356.2614069","334.41255453","303.75176668","299.65550085","280.75873444","258.41388519","301.91560518","318.75981908","313.62231793","326.19200345","376.04215985","351.16288508","","",
"South Africa","ZAF","External health expenditure per capita, PPP (current international $)","SH.XPD.EHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83007216902802","3.83960552486536","3.76983281060957","35.688974554233","36.7300913487974","84.4301436052537","49.731892194169","60.7001791282753","72.187059776072","75.9100787210508","75.258300860258","74.0952694532004","68.9341493934469","72.9735113359555","18.191014674098","18.0302745104143","22.2879654031548","11.881528558278","12.8583984090449","13.0048621102004","20.6381419888876","16.6786194192883","25.5132821030177","","",
"South Africa","ZAF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","236.08114624","202.81065369","179.5135498","286.01998901","362.28662109","400.5355835","417.91174316","455.17498779","442.10626221","487.62774658","621.41906738","686.87243652","646.49920654","593.80157471","539.30780029","491.90652466","456.56936646","527.52020264","558.8013916","538.80426025","503.46759033","592.53417969","569.84075928","","",
"South Africa","ZAF","Proportion of population pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%)","SH.UHC.TOT2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.66","","","17.56","","","","","","18.39","","","","","","","","","","",
"South Africa","ZAF","Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%)","SH.UHC.OOPC.10.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.44","","","","","","","","","","","","","","","1.75","","","2.93","","","","","","1.03","","","","","","","","","","",
"South Africa","ZAF","Proportion of population pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure (%)","SH.UHC.FBPR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.14","","","","","","","","","","16.35","","","","","22.19","","","12.6","","22.87","","","","16.68","","","","","","","","","","",
"South Africa","ZAF","Tuberculosis case detection rate (%, all forms)","SH.TBS.DTEC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","36","46","44","47","45","48","49","54","55","55","57","52","52","52","51","51","57","57","57","56","55","73","79","",
"South Africa","ZAF","Prevalence of severe wasting, weight for height, female (% of children under 5)","SH.SVR.WAST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","","","","","","","0.7","0.4","1.4","","","","","","","",
"South Africa","ZAF","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","SH.STA.WASH.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6","","","","","",
"South Africa","ZAF","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.64","6.61","7.93","7.7","7.02","7.34","7.98","10.08","10.14","12.37","11.14","9.98","9.44","9.43","9.11","8.48","7.94","8.07","8.36","8.91","9.94","","","",
"South Africa","ZAF","Prevalence of stunting, height for age, female (modeled estimate, % of children under 5)","SH.STA.STNT.ME.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7","23.5","23.5","23.5","23.5","23.4","23.1","22.5","21.8","21.1","20.5","20","19.7","19.7","19.7","19.7","19.7","19.6","19.6","19.7","20","20.4","20.9","21.3","21.7",
"South Africa","ZAF","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1232053004966","66.4353654651085","66.7481066268861","67.0614287858291","67.3753319419377","67.6898160952118","68.0048812456514","68.3205273932566","68.6367545380273","68.9535626799635","69.2709518190653","69.5889219553325","69.9074730887654","70.2266052193637","70.5463183471276","70.866612472057","71.187487594152","71.5089437134125","71.8309808298385","72.15359894343","72.4767980541871","72.8005781621097","73.1249392671978","","",
"South Africa","ZAF","Mortality rate attributed to unintentional poisoning (per 100,000 population)","SH.STA.POIS.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19","1.19","1.29","1.35","1.36","1.32","1.35","1.36","1.51","1.5","1.76","1.66","1.67","1.67","1.74","1.74","1.64","1.52","1.54","1.58","1.62","1.69","","","",
"South Africa","ZAF","Prevalence of overweight, weight for height, female (modeled estimate, % of children under 5)","SH.STA.OWGH.ME.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6","10.7","10.9","11","11.1","11.2","11.3","11.5","11.7","11.8","12","12.2","12.3","12.3","12.4","12.4","12.5","12.5","12.5","12.4","12.4","12.3","12.2","12.1","12",
"South Africa","ZAF","Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)","SH.STA.ORCF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","","","","","","","","","","","","","","","","","56.8","","","","","","","","",
"South Africa","ZAF","Maternal mortality ratio (national estimate, per 100,000 live births)","SH.STA.MMRT.NE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","47","58","60","61","67","71","82","75","84","106","112","122","152","152","157","137","104","86","78","84","78","","","","","","","","","",
"South Africa","ZAF","Prevalence of underweight, weight for age, female (% of children under 5)","SH.STA.MALN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3","","","","","","","5.7","5.1","3.8","","","","","","","",
"South Africa","ZAF","Female genital mutilation prevalence (%)","SH.STA.FGMS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9","","","","","8.3","","","","","","","","","","","","","31.61469","","","","","","","","",
"South Africa","ZAF","ARI treatment (% of children under 5 taken to a health provider)","SH.STA.ARIC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","","","","","","","","","","","","65.7","","","","","","","","",
"South Africa","ZAF","Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)","SH.STA.AIRP.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.7","","","","","",
"South Africa","ZAF","Prevalence of current tobacco use, males (% of male adults)","SH.PRV.SMOK.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7","","","","","35.2","","35.2","","","35","","","","","35.2","","","","","34.9","34.9","34.9","","",
"South Africa","ZAF","Lifetime risk of maternal death (%)","SH.MMR.RISK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0.939795168697286","0.883183402472518","0.838144101036034","0.771280850653363","0.707221610080261","0.634555800433304","0.590223280151282","0.529395099987493","0.499849099720205","0.419503125753298","0.392605419205025","0.439927249773207","0.415775522413292","0.395052402932722","0.376066619625796","0.399273526792382","0.421043699463436","0.470401406965625","0.510203250182244","0.549973062015735","0.605184744305091","0.627701047789938","0.606825769507256","0.645382986765163","0.543733867964664","0.503197535566132","0.455163360054435","0.443076547944701","0.412192845183556","0.374546652715708","0.338413330821032","0.309314936885118","0.291667188645068","0.277172199380283","0.259011902144312","0.25459260888583","0.405518231677041","0.272453117404637","0.244726696523056","",
"South Africa","ZAF","Use of insecticide-treated bed nets (% of under-5 population)","SH.MLR.NETS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.714","0.71","0.692","0.68","0.682","0.698","0.726","0.757","0.794","0.812","0.864","0.94","1.011","1.057","1.105","","","","","","1.23","1.113","1.038","","","","",
"South Africa","ZAF","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","74","75","75","70","72","70","71","72","81","79","81","73","72","73","76","75","74","73","71","70","69","74","81","84","85","82","81","77","75","71","81","85","85","85","84","82","85","84","86","85","79","",
"South Africa","ZAF","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.35","8.18","11.79","15.9","19.98","23.48","26.08","27.7","28.41","28.41","27.8","26.67","25.32","23.9","22.48","21.17","20.1","19.19","18.48","17.74","16.91","16.05","15.04","14.15","13.19","12.35","11.24","9.89","8.92","7.93","7.4","6.73","6.25","","",
"South Africa","ZAF","Children (ages 0-14) newly infected with HIV","SH.HIV.INCD.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6600","10000","15000","20000","27000","34000","40000","45000","50000","56000","60000","64000","67000","71000","78000","79000","65000","60000","52000","41000","32000","32000","27000","25000","23000","18000","15000","13000","11000","9800","9300","7600","8000","","",
"South Africa","ZAF","Prevalence of HIV, female (% ages 15-24)","SH.HIV.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","2.4","3.7","5.3","7.3","9.3","11.4","13.2","14.8","16","16.8","17.2","17.4","17.3","17","16.6","16.1","15.6","15.1","14.6","14.1","13.7","13.2","12.8","12.5","12.1","11.7","11.3","10.8","10.3","9.8","9.2","8.7","","",
"South Africa","ZAF","People using safely managed drinking water services, rural (% of rural population)","SH.H2O.SMDW.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Demand for family planning satisfied by modern methods (% of married women with demand for family planning)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7","","","","","","","","","","","","","","","","","","77.8","","","","","","","","",
"South Africa","ZAF","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","SH.DYN.NCOM.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7","17.5","18.9","19.8","19.6","19.6","21.9","22.3","22.9","22.4","24.6","23","22.4","21.8","22","22.2","21.7","20.9","20.4","19.4","23.9","24.7","","","",
"South Africa","ZAF","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","2.1","3","4.2","5.5","6.9","8.3","9.7","11","12.1","13","13.8","14.5","15","15.5","15.8","16.2","16.5","16.8","17.2","17.5","17.8","18.1","18.3","18.6","18.7","18.8","18.8","18.8","18.7","18.5","18.2","17.8","","",
"South Africa","ZAF","Probability of dying among adolescents ages 10-14 years (per 1,000)","SH.DYN.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.4","2.5","2.7","2.8","2.9","3.1","3.2","3.4","3.6","3.9","4.2","4.5","4.8","5","5.2","5.3","5.3","5.2","5.1","4.9","4.6","4.3","4.1","3.8","3.6","3.4","3.3","3.2","3.1","3.1","3.1","3.1","3.1","",
"South Africa","ZAF","Number of under-five deaths","SH.DTH.MORT","","","","","","","","","","","","","","","","","","","","","","90323","88855","87556","86076","84421","81964","79376","76291","72601","68817","66493","65382","65390","65005","66164","68704","69532","71285","73524","74847","76609","78353","80952","84305","85697","85061","80700","74717","67381","58200","52394","49896","48512","47192","45575","43271","41522","40532","40182","39874","40167","40603","40976","",
"South Africa","ZAF","Number of deaths ages 20-24 years","SH.DTH.2024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9919","10916","11947","12971","14142","15572","17172","18779","20377","22010","23513","24992","26626","28165","29435","30241","30280","29483","27923","25913","23714","21637","19850","18438","17328","16614","15760","14936","14563","14317","14161","14025","13848","13610","",
"South Africa","ZAF","Condom use, population ages 15-24, male (% of males ages 15-24)","SH.CON.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.1","","","","","","","","","","","","","","","","","","","","","","",
